DTE.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:DTE', startDate:oneYearBack(googleDateFormat)}
EOAN.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:EOAN', startDate:oneYearBack(googleDateFormat)}
FME.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:FME', startDate:oneYearBack(googleDateFormat)}
FRE.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:FRE', startDate:oneYearBack(googleDateFormat)}
HEI.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:HEI', startDate:oneYearBack(googleDateFormat)}
HEN3.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:HEN3', startDate:oneYearBack(googleDateFormat)}
IFX.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:IFX', startDate:oneYearBack(googleDateFormat)}
LHA.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:LHA', startDate:oneYearBack(googleDateFormat)}
LIN.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:LIN', startDate:oneYearBack(googleDateFormat)}
MRK.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:MRK', startDate:oneYearBack(googleDateFormat)}
MUV2.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:MUV2', startDate:oneYearBack(googleDateFormat)}
PSM.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:PSM', startDate:oneYearBack(googleDateFormat)}
RWE.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:RWE', startDate:oneYearBack(googleDateFormat)}
SAP.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:SAP', startDate:oneYearBack(googleDateFormat)}
SDF.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:SDF', startDate:oneYearBack(googleDateFormat)}
SIE.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:SIE', startDate:oneYearBack(googleDateFormat)}
TKA.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:TKA', startDate:oneYearBack(googleDateFormat)}
VNA.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:VNA', startDate:oneYearBack(googleDateFormat)}
VOW3.DE;GoogleRateHistory;http://www.google.com/finance/historical?q={query}&startdate={startDate}&output=csv;{query:'ETR:VOW3', startDate:oneYearBack(googleDateFormat)}
